utc_date,caid,census_block_group
2024-07-27,dc8dadf0dda988904ac4fe356a46240830bbf4b55d483bd315cb531f8652aeba,
2024-08-03,dc8dadf0dda988904ac4fe356a46240830bbf4b55d483bd315cb531f8652aeba,
2024-08-10,dc8dadf0dda988904ac4fe356a46240830bbf4b55d483bd315cb531f8652aeba,
2024-08-17,dc8dadf0dda988904ac4fe356a46240830bbf4b55d483bd315cb531f8652aeba,
2024-09-14,dc8dadf0dda988904ac4fe356a46240830bbf4b55d483bd315cb531f8652aeba,
2024-07-18,dc8e189afd329f4e4622f11f184466ba22f2db75b11303c46af9e5cc264c2e75,090012108001
2023-09-10,dc8e19eb360eff2ca89e7764c0cf6f0653c6475da5db23dd6f4320eea63b73cc,340258123001
2023-07-27,dc8e2bed1a15261d46531917910771f7cf5047e2b88201da4da855e42489f723,
2022-12-01,dc93affa9bd8007c8a64ff4166d734d490a1365c49ac464eb2274f21204f530b,
2020-09-27,dc93e4518d4dcac526b0d26bfc8f6507d5853dd5aa8825a09901974e36df741d,360050232002
2023-07-09,dc94fd002c062367c2cfd040e937e89cc3a3a3195ba110c8012c1440c1249ea1,361190067002
2024-05-19,dc94fd002c062367c2cfd040e937e89cc3a3a3195ba110c8012c1440c1249ea1,361190067002
2024-07-21,dc94fd002c062367c2cfd040e937e89cc3a3a3195ba110c8012c1440c1249ea1,361190067002
2024-10-13,dc94fd002c062367c2cfd040e937e89cc3a3a3195ba110c8012c1440c1249ea1,361190067002
2024-11-10,dc94fd002c062367c2cfd040e937e89cc3a3a3195ba110c8012c1440c1249ea1,361190067002
2019-09-01,dc955c8cd8b8f086cc812dc9b2c2de9b98daef92b23c5b9031546b9858fcfade,090034303011
2020-09-05,dc97810408f3fa329ea5151df43668bb3c5fc4e1877bc9b552fb9446ff2e25be,090091659001
2023-10-26,dc993e1754d1d466c7f720b53bb318f034bdf4a94de83cbe47ed4865c9b59c91,250138122021
2023-04-11,dc9aded936ec736a5f653d699d0420fe7f496b37dbaf6f39c6fc4efe20617d6e,
2023-04-12,dc9aded936ec736a5f653d699d0420fe7f496b37dbaf6f39c6fc4efe20617d6e,
2023-04-13,dc9aded936ec736a5f653d699d0420fe7f496b37dbaf6f39c6fc4efe20617d6e,
2023-04-15,dc9aded936ec736a5f653d699d0420fe7f496b37dbaf6f39c6fc4efe20617d6e,
2023-04-16,dc9aded936ec736a5f653d699d0420fe7f496b37dbaf6f39c6fc4efe20617d6e,
2023-04-17,dc9aded936ec736a5f653d699d0420fe7f496b37dbaf6f39c6fc4efe20617d6e,
2019-07-27,dc9f90359d7a2813f67ac03bc0283d557b4487360e0b01ae937d3d999cee5141,090093461011
2020-11-14,dc9ff184662c0477969569ab3e4e2ab84784f8fc757e52b9054a76f9a5ed851c,090052983002
2022-11-27,dca75148ca4523b3644c8ceaac2e307a0d31980871e7876ed4041c0eed51c9d4,090012305012
2023-08-18,dcab2485571d4185e393bb64f8c71637e55b8d511cd928fbdde53a16229de471,420750040003
2023-08-19,dcab2485571d4185e393bb64f8c71637e55b8d511cd928fbdde53a16229de471,420750040003
2023-05-12,dcab2e90883e393036d55762d609c98a8dc7fcb3866371127c69035ca6131e67,090116909004
2020-10-03,dcab7c8b69382aa7386f61c2563382f0d24f4aaacfd2c25b35d50d2cdad83c5b,090118702003
2024-09-12,dcac062018875bf17cb4dd7f0c8f2079c2bf0663ae5ee151e595b86e2980e9c6,
2024-07-07,dcacd87d9b46d19d682440ba9ac62063c274948065512f80ff69a9330b658f06,090034968001
2024-07-08,dcacd87d9b46d19d682440ba9ac62063c274948065512f80ff69a9330b658f06,090034968001
2024-09-01,dcadcc0c0114cd5efe4ee0fd7d825d2572034722b09ab1c99d3d4f05a190443c,090091416002
2021-03-13,dcade233fc01ef56a537a05a118e86b4b395cd7a1a4d90fa5d8a0946220ad528,
2024-09-27,dcb2c802310c4860090746d35c7341fd164a77a309403121d7f6107ab6a19581,
2019-07-12,dcb44cdf841385852da9313c21bce23ea612543c65fe3bbe220faf5df5463c93,510030105002
2022-05-05,dcb582b37ad65d8bc3c2cd75ad78359cd05ed91ca37040d59764c29b61c44da9,090034974003
2022-05-08,dcb582b37ad65d8bc3c2cd75ad78359cd05ed91ca37040d59764c29b61c44da9,090034974003
2022-04-24,dcb7f883cfa8f019f5d6316e1fbb6c5c0767c593ae9a4442ee66a1e7765be781,090091572002
2024-08-26,dcbdf2cfc7b5f0c0b7afed4ad4037a7b22f368a5ca7366706d0ef87e6c520323,090052931001
2024-09-16,dcbdf2cfc7b5f0c0b7afed4ad4037a7b22f368a5ca7366706d0ef87e6c520323,090052931001
2019-05-03,dcbf47dd99cf2a758d06dc94d8297db12edc416de0d8143c5bc3debbd1c2ca7f,090135291003
2019-05-04,dcbf47dd99cf2a758d06dc94d8297db12edc416de0d8143c5bc3debbd1c2ca7f,090135291003
2021-08-30,dcbf55b7cffee88d3c81aa98a5e0a1b3a160d1b8c1eaf7246532cdb12d5c4210,090034810002
2021-09-03,dcbf55b7cffee88d3c81aa98a5e0a1b3a160d1b8c1eaf7246532cdb12d5c4210,090034810002
2024-11-06,dcc09b06a4fa2588ab3666e7d5f4e82a7e415b68057b9e56ef56c71e2459c22a,090010429001
2024-11-20,dcc09b06a4fa2588ab3666e7d5f4e82a7e415b68057b9e56ef56c71e2459c22a,090010429001
2023-06-29,dcc43c6a50e2bd7ef7204b5127d83505e565255699e82ca40f41af599db51bf4,090091713004
2024-12-11,dcc4c6c19ea7d0aa2fc24d00e5797a666e25c00298ace162fdf8c7b08d7dd44a,090076701001
2020-11-25,dcc73af1a582e7f8b9fc8f138503532e6222be943834f8d434279e463a46a912,090159051001
2024-07-17,dcc77a21e75645825d4ccdbac92cba565cb99040354c933cac418885b16ac312,090034810002
2024-07-24,dcc77a21e75645825d4ccdbac92cba565cb99040354c933cac418885b16ac312,090034810002
2024-07-02,dcc821271e8b209129809ec6ba08a5a01f3c83cd8419f16c74c1a7a62c624fe2,090117001002
2024-08-06,dcc821271e8b209129809ec6ba08a5a01f3c83cd8419f16c74c1a7a62c624fe2,090117001002
2024-12-03,dcc821271e8b209129809ec6ba08a5a01f3c83cd8419f16c74c1a7a62c624fe2,090117001002
2024-12-17,dcc821271e8b209129809ec6ba08a5a01f3c83cd8419f16c74c1a7a62c624fe2,090117001002
2019-10-13,dcc961dae1d386a155f140b3c7eb088185871b4783984b84de01bae21d7d19d3,090034943001
2023-03-05,dcca3b25a9c65c6d42f841e6ae756db4b24021c5beed7425b0b45e03243ef2c3,
2024-10-26,dccafc31cd897265413c36e8c2d542c5ef88af26a587c67e683ca72453caef9b,090012402003
2024-08-18,dcce0d01122a874f707e159344c4d3c6324f35d14c9316e8fb8dad9a2d4b27dc,090091942014
2024-09-01,dcce0d01122a874f707e159344c4d3c6324f35d14c9316e8fb8dad9a2d4b27dc,090091942014
2024-09-15,dcce0d01122a874f707e159344c4d3c6324f35d14c9316e8fb8dad9a2d4b27dc,090091942014
2024-10-11,dccee58e1a576e9f81d426e6cd217d8a28025c861e42953472e5caa83dc44357,250138126003
2022-07-14,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-07-17,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-07-20,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-07-23,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-07-26,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-07-29,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-07-30,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-02,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-03,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-05,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-06,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-07,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-08,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-09,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-10,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-11,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-12,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-13,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-14,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-18,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-21,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2022-08-24,dcd1308f91c9419c3506f880bda090c964b4c6d49c81e7497e1972d469a6d056,090034701004
2023-02-22,dcd4ae282e792b0f4417e3068ec1af96d09a6a3770d955e123aa8e446e7b6f3b,090116601021
2023-08-06,dcd65724373a39af573fdac5adaebc1b664a85eb8a75a6d0e6ecb2910b722828,090091705002
2024-07-17,dcd8791e54af02f35b090c61d6817a3a8d4d6ae1e66972973200fbe88eec69c6,090010213001
2024-07-31,dcd8791e54af02f35b090c61d6817a3a8d4d6ae1e66972973200fbe88eec69c6,090010213001
2024-08-21,dcd8791e54af02f35b090c61d6817a3a8d4d6ae1e66972973200fbe88eec69c6,090010213001
2024-08-28,dcd8791e54af02f35b090c61d6817a3a8d4d6ae1e66972973200fbe88eec69c6,090010213001
2019-09-21,dcd9b6762371d15a95becdbe871c6754f3289fadb8aa0405db93418d699fd842,090034621014
2022-02-13,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-02-22,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-02-25,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-02-27,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-03-01,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-03-03,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-03-05,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-03-07,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-03-09,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-03-11,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-03-13,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2022-03-17,dcdb13fd1384d4ea901feaff93ae4c0d6aea2fce34c7848adf2b5ce891115afb,
2023-07-23,dcdb160183e6d866c965b46a854a2f762c2b709dac2976a7a487cb0e49fa24ef,090010904003
2024-06-09,dcdb160183e6d866c965b46a854a2f762c2b709dac2976a7a487cb0e49fa24ef,090010904003
2024-07-07,dcdb160183e6d866c965b46a854a2f762c2b709dac2976a7a487cb0e49fa24ef,090010904003
2024-07-21,dcdb160183e6d866c965b46a854a2f762c2b709dac2976a7a487cb0e49fa24ef,090010904003
2024-08-11,dcdb160183e6d866c965b46a854a2f762c2b709dac2976a7a487cb0e49fa24ef,090010904003
2024-09-08,dcdb160183e6d866c965b46a854a2f762c2b709dac2976a7a487cb0e49fa24ef,090010904003
2024-10-27,dcdb160183e6d866c965b46a854a2f762c2b709dac2976a7a487cb0e49fa24ef,090010904003
2024-07-24,dcdbabd7412b0f9a644b8255cbf6e1d06e7ca981d4a749759158dc3f777b6fe1,090034701001
2024-08-23,dcdbabd7412b0f9a644b8255cbf6e1d06e7ca981d4a749759158dc3f777b6fe1,090034701001
2019-08-09,dcdd64d3205a4089c286fb4f2c5652b4092f8d6f146c638fe360a9754d8363c6,090093527021
2022-11-13,dcdd781249d11ca4cc5c93e7284e87a17058804f148af41ca4b12698f985aa96,090034701004
2019-10-07,dcdfd7fefa6f6076d8ab926731a35fdf29fbd89c3da777cb9155bbc05d23d815,090093454003
2023-01-19,dce070abc41cb4c86db68621218bdc54b21aaf6259670d96033c72a224456419,
2023-02-03,dce070abc41cb4c86db68621218bdc54b21aaf6259670d96033c72a224456419,
2022-12-31,dce47c94d7f2c456cf1305f23e7d64678ccda45672cf92dd81f3bb64e70f942b,090116937002
2023-06-11,dce66bd9f056069447406122986666cdd59622b9836e3b6f369a0c21b1420c6d,090034003006
2020-12-13,dce86868d4190b2b86043a33f7c76ac77a510881a810d3411a49f36312b80c68,
2019-02-16,dcebc925a14d18784d2871c3d78c809be24ac9f91637ace8b2553a0653e2ca9d,361190133011
2023-08-04,dced1a3a9ac5f6a1b5d083d75ee0075cd90214d4b49d2dd4374a0356e398772c,090091652003
2024-10-24,dcee72cd4da3434efcbe2200174a5de8e29501ef8cd398f7fc66403b491704b1,090093411003
2023-03-11,dcefd89b9a745f08ceaf5affeb7d8a9316f0014e43abfb2ada015594b8f62fde,420770001021
2023-03-15,dcefd89b9a745f08ceaf5affeb7d8a9316f0014e43abfb2ada015594b8f62fde,420770001021
2023-03-16,dcefd89b9a745f08ceaf5affeb7d8a9316f0014e43abfb2ada015594b8f62fde,420770001021
2023-03-17,dcefd89b9a745f08ceaf5affeb7d8a9316f0014e43abfb2ada015594b8f62fde,420770001021
2024-11-06,dcf051a918e43fd8fb2e4ae271abbdd2dd04b49a3cd1cede4e45395472ecac5f,090034762001
2020-09-22,dcf08e74576352353d7fc7eae0b0f21b31ad41772e4c24af3946955121451102,090034701003
2024-12-04,dcf2c92b6831e79f390125400b0664e84afddc529243afedd4b6ad1ff98f7024,090091752001
2023-08-26,dcf93a6eedbfc51b9355bfbc12d3b24b96acf19136038de480b326309b7fd598,090034945004
2024-07-16,dcfef7dd8518eaff47f35a599ce24ba10bd9cb04d5a34f48594cebf5357b81ec,090138601003
2024-07-27,dcffc6bdc2f7a3a06a2da7bb27f17d03ede361930362eb049e3bda5aed7d3a73,090034842003
2023-05-10,dd0460c86c15bd12a3de7ed9dc19c8a90bd40f630c9aac195168ef4cf66105b2,361190136001
2023-10-07,dd0bbb36205f7593a0d19b6fff3c76ba81d8ef1806b7085892fb58f05b160202,090035038001
2023-01-19,dd112daef53877cb4f55486ba194602f775779990079621b146473e57490e2be,
2024-07-21,dd11d27fe61e24abe9bbc5ab6d3f01f74f61fbc44318f9072cc41a0f0cd587cd,090159072001
2024-07-28,dd11d27fe61e24abe9bbc5ab6d3f01f74f61fbc44318f9072cc41a0f0cd587cd,090159072001
2024-08-04,dd11d27fe61e24abe9bbc5ab6d3f01f74f61fbc44318f9072cc41a0f0cd587cd,090159072001
2023-08-07,dd12849663974f223dbda80a78b2435bf77edd66a422f601ba565f75909a3a31,090053602003
2023-08-08,dd12849663974f223dbda80a78b2435bf77edd66a422f601ba565f75909a3a31,090053602003
2023-09-10,dd12c5367c790480b8bf7aa923ea4cf04854ee05e142b5e031e8ef6345c5038b,250214103002
2024-09-03,dd12c8b561d8be9e4f0f6ddfb5ed99a8766be9295808e0d153d71a86c8ccb45c,090034206004
2023-05-26,dd14155e164e07fcbccf69a13023ee006733fab3045e38e42cf5012f0189aae7,
2019-09-24,dd15f625222f4753b752a3ea4b5e6874ad7fcf719c7da100cf537f7d7de46fa2,
2019-07-06,dd16eb3570f65123920789452155fcc7e3f39efde9f420f956a5b0b4a616f927,250138127013
2023-09-10,dd1984be6daa16a91cd67c2bea345bd6c1563113b533fe0c74536369721e14df,090135303011
2024-08-05,dd1a830a3205a3f778091cbad404a02524613738c40d1d1b24cbb44133612182,090075951021
2023-10-29,dd1e597086c92709a28f51c45d0456fdf2da4033e061db98e7e28c1b50c66854,090034155003
2024-08-21,dd20c8a9348a98ed9740f096dc8552119b3b20f366b23d9a4bbde2cf7f44bc5d,090091659003
2024-12-10,dd219da96cf993d6a63706f154b96b10c856d163b77b8f9f376e6c2364654611,090053621011
2023-03-12,dd223670c32ebcccf19a0bf01468e1a2cb497f8a934ba559671ebe9559e4f315,191530102033
2024-12-22,dd2665706a4d30779f90fa2db32f07b8b9f9ffb735756764138067e8fb53ea03,
2024-08-16,dd277785a22e5a83502bdf14b4c1ba45ce184b26ca4bff3521532992bf061a41,090034663004
2019-10-05,dd27e3b16cb66d7719e731eab916467ea806befe51c824b694856c6ebadc433d,090091705002
2019-11-09,dd27e3b16cb66d7719e731eab916467ea806befe51c824b694856c6ebadc433d,090091705002
2023-01-28,dd2cbda2d9ceea5bb2b656a3f2fbedf484def23a202195c6433c68ace3e9deec,
2019-05-15,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091656002
2019-07-31,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091656002
2019-11-10,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091656002
2019-11-24,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091656002
2019-12-15,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091656002
2019-12-30,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091656002
2020-01-19,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091660025
2020-06-04,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091660025
2020-06-10,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091660025
2020-06-29,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091660025
2021-08-15,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091671005
2021-08-19,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091671005
2021-08-22,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091671005
2021-08-23,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091671005
2023-02-02,dd2d661343837c42512964c45cee4d7df40885a43aa3adeb4ed1dc0e8467c711,090091659003
2023-07-17,dd2e4ddb189ebd1297020de524af33cbfc70395fe1c8a2c82c6e031b300d306e,320030057132
2023-09-17,dd2e4ddb189ebd1297020de524af33cbfc70395fe1c8a2c82c6e031b300d306e,090053104002
2023-05-22,dd2ed23fdcc667728eb91de8c9a1ca9fddcc0f6426047c897bc43828ca3589e7,090075414011
2023-05-30,dd2ed23fdcc667728eb91de8c9a1ca9fddcc0f6426047c897bc43828ca3589e7,090075414011
2023-05-31,dd2ed23fdcc667728eb91de8c9a1ca9fddcc0f6426047c897bc43828ca3589e7,090075414011
2024-07-07,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-07-09,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-07-16,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-10-01,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-10-08,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-10-15,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-10-29,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-11-03,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-11-19,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-12-15,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2024-12-29,dd2ff4086c91ddeab97d942344931d00e7679f3fa0ea1694716e8c5aa4f44ac7,090091252002
2023-08-04,dd301ab2231ec8ae8c9ec23095b0578dcd8fbfd83c50102d40c3a6464cd9b0ad,090053061004
2023-08-06,dd301ab2231ec8ae8c9ec23095b0578dcd8fbfd83c50102d40c3a6464cd9b0ad,090053061004
2024-08-09,dd30d7edc84b4d008df1e75b7ec0a675f801f1dad50e0f041fff5164d935610a,250277572003
2024-10-18,dd30d7edc84b4d008df1e75b7ec0a675f801f1dad50e0f041fff5164d935610a,250277572003
2020-09-19,dd30ffa8a1ba9f771850ef4e9595ad8625a786b4c5ea5b104441f4903be6fcb3,
2024-08-06,dd33c6975c916a9189b85774dd662a920c143e7181a11b915fd3fb5d024376ad,090117021001
2024-08-31,dd34dd23b654839dcd10f8d0534a494879acc360f4a621b611c3ca7b5fad1d97,090075501002
2024-08-26,dd36a7eade33da0122331eb12e73595fe0113a2232f75b05a4ce8f49e41766a8,090159011005
2024-09-09,dd36a7eade33da0122331eb12e73595fe0113a2232f75b05a4ce8f49e41766a8,090159011005
2024-09-16,dd36a7eade33da0122331eb12e73595fe0113a2232f75b05a4ce8f49e41766a8,090159011005
2019-06-29,dd37704fb81b960770a57e97a56e274fd6170c7e1c697c5ebd740d7a08d50703,090093526003
2019-07-14,dd37704fb81b960770a57e97a56e274fd6170c7e1c697c5ebd740d7a08d50703,090093526003
2024-09-06,dd3a06d6140a0265e816c25c7b77ce0ae2d247a21761b753d8d2477e37d2714f,090091760003
2024-12-06,dd3a06d6140a0265e816c25c7b77ce0ae2d247a21761b753d8d2477e37d2714f,090091760003
2024-12-13,dd3a06d6140a0265e816c25c7b77ce0ae2d247a21761b753d8d2477e37d2714f,090091760003
2022-03-29,dd3ac58f55910eb5cff3dd149572569fe474f26c098ea3604d260332a184164e,090034945004
2022-05-17,dd3ac58f55910eb5cff3dd149572569fe474f26c098ea3604d260332a184164e,090035241005
2023-02-04,dd3cf70daa6130c2f3f77950eecac47391b14894b085f79c7800080de6b5ab5e,090075414022
2019-03-09,dd3eab19fd819be4844b1fd0dcd955f95b06d4716a572142090d07908e635d04,090091801002
2019-03-24,dd3eab19fd819be4844b1fd0dcd955f95b06d4716a572142090d07908e635d04,090091801002
2019-04-14,dd3eab19fd819be4844b1fd0dcd955f95b06d4716a572142090d07908e635d04,090091801002
2024-10-12,dd40110cbc6d87015c6d738320a11bfec9a5834f025f22c50e1feb9fcd9f0389,440090515033
2023-11-24,dd44d78fbedbc0036aac294385b7c3913d26094ffe18b5532c0b692a13075baa,
2023-11-25,dd44d78fbedbc0036aac294385b7c3913d26094ffe18b5532c0b692a13075baa,
2019-04-26,dd46a32db4292536ed5fd9755f464b4150f003292ad3c77f1d99aad5a532f235,240338038033
2019-11-10,dd47ac8e67537dc992c9f6c7c5289362d934278d05ebd1c4dfba1c665bf5fc68,090091802002
2021-08-06,dd498ea9d89bfea0abcdbf70c87c45c9ce74a454390eca8eb9812f83fc055e16,250138131022
2021-08-10,dd498ea9d89bfea0abcdbf70c87c45c9ce74a454390eca8eb9812f83fc055e16,250138131022
2021-08-14,dd498ea9d89bfea0abcdbf70c87c45c9ce74a454390eca8eb9812f83fc055e16,250138131022
2021-08-18,dd498ea9d89bfea0abcdbf70c87c45c9ce74a454390eca8eb9812f83fc055e16,250138131022
2024-12-18,dd4aa31f7c2abe09081205c994076c8b70e745765464f6f73a720ce6a9752e16,090091845002
2024-08-22,dd4b938dc69f528d763ca0e016961a16be9c2557acc2457379176246cb728e76,090010728003
2024-07-22,dd4c60d827cad97b4e9690ef6583f8bfa10ab9a74acbe298e486be51be508231,360894928002
2024-10-14,dd4c60d827cad97b4e9690ef6583f8bfa10ab9a74acbe298e486be51be508231,360894928002
2024-11-04,dd4c60d827cad97b4e9690ef6583f8bfa10ab9a74acbe298e486be51be508231,360894928002
2024-12-02,dd4c60d827cad97b4e9690ef6583f8bfa10ab9a74acbe298e486be51be508231,360894928002
2023-06-04,dd4e811e51a16b460f2c70b1dfa9f435bf8c3de8748f396916863c47ba1cd160,
2024-10-07,dd4f4dfbaf6b0a297b9cdcdda93a6226092033fcda15dbcbcd8223d8189c47c2,090034809002
2024-10-14,dd4f4dfbaf6b0a297b9cdcdda93a6226092033fcda15dbcbcd8223d8189c47c2,090034809002
2020-08-22,dd50ae4bc8b53d8217c4b953651f492a557e3f6526de368e823a66c1c3d507b5,090034965001
2020-08-24,dd50ae4bc8b53d8217c4b953651f492a557e3f6526de368e823a66c1c3d507b5,090034965001
2020-09-12,dd50ae4bc8b53d8217c4b953651f492a557e3f6526de368e823a66c1c3d507b5,090034965001
2024-07-26,dd53de7f5bd626517317d603cf50b04fae505704c864a17af29081f9ece85573,090011051001
2024-08-03,dd53de7f5bd626517317d603cf50b04fae505704c864a17af29081f9ece85573,090011051001
2024-08-10,dd53de7f5bd626517317d603cf50b04fae505704c864a17af29081f9ece85573,090011051001
2024-10-12,dd53de7f5bd626517317d603cf50b04fae505704c864a17af29081f9ece85573,090011051001
2023-03-04,dd548dc9530ef45eadc1ee28461073ec0a2aacbbbbcf2f2dd5aea7cada1410cc,
2024-06-22,dd5a087b6420016da6db76e4ba918b4745cc6fbe243c2ca27da5d84a8aa616a0,090011103014
2024-07-06,dd5a087b6420016da6db76e4ba918b4745cc6fbe243c2ca27da5d84a8aa616a0,090011103014
2023-05-29,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2023-06-10,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2023-06-11,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2023-11-04,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2023-12-30,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2024-01-27,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2024-07-20,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2024-08-12,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2024-09-21,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2024-10-26,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2024-11-09,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2024-11-23,dd5b0ca056776077c969eb9bab8fd60fa7e01381c0feac29aa63286f8baead05,440030202002
2022-12-25,dd5b66a148ffd4282e71218336588710c4621f9bd789f21e61ef2108c37d7d36,
2022-12-26,dd5b66a148ffd4282e71218336588710c4621f9bd789f21e61ef2108c37d7d36,
2023-06-28,dd5e5de7c82836ccd666e93b12ce2236dcc158ee1acb23d2c4b991058da30824,
2019-04-07,dd5f3de61c8fe41e540a2131390fe24b42548e64eb7bf3edf3a7aeb593cb2043,090034803002
2019-05-12,dd5f3de61c8fe41e540a2131390fe24b42548e64eb7bf3edf3a7aeb593cb2043,090034803002
